,location,total_sqft,bath,price,bhk
3360,Hormavu,1200.0,2,73.0,2
3361,Hormavu,1250.0,2,65.0,2
3362,Hormavu,1604.0,3,68.0,3
3363,Hormavu,1075.0,2,53.7,2
3364,Hormavu,980.0,2,42.0,2
3365,Hormavu,1075.0,2,53.7,2
3366,Hormavu,2282.0,4,115.0,4
3367,Hormavu,1206.0,2,55.0,2
3368,Hormavu,1310.0,2,67.0,2
3369,Hormavu,1310.0,2,60.0,2
3370,Hormavu,1020.0,2,45.75,2
3371,Hormavu,1210.0,2,69.0,2
3372,Hosa Road,1652.0,3,85.0,3
3373,Hosa Road,1639.0,3,80.0,3
3374,Hosa Road,1161.0,2,55.15,2
3375,Hosa Road,1726.0,3,81.99,3
3376,Hosa Road,1161.0,2,55.15,2
3377,Hosa Road,1430.0,2,97.52,2
3378,Hosa Road,1365.0,2,92.0,2
3379,Hosa Road,1243.0,2,48.5,2
3380,Hosa Road,1541.0,3,69.84,3
3381,Hosa Road,1332.0,2,86.12,3
3382,Hosa Road,615.0,1,28.29,1
3383,Hosa Road,1318.0,2,85.28,3
3384,Hosa Road,1513.0,3,103.0,3
3385,Hosa Road,1133.0,2,52.0,2
3386,Hosa Road,1016.0,2,40.0,2
3387,Hosa Road,972.0,2,40.0,2
3388,Hosa Road,1161.0,2,55.15,2
3389,Hosa Road,1532.0,3,98.13,3
3390,Hosa Road,1680.0,3,101.0,3
3391,Hosa Road,880.0,2,50.0,2
3392,Hosa Road,1533.0,3,98.18,3
3393,Hosa Road,1040.0,2,68.59,2
3394,Hosa Road,1040.0,2,61.0,2
3395,Hosa Road,2500.0,3,100.0,3
3396,Hosa Road,1245.0,2,62.0,2
3397,Hosa Road,1311.0,2,84.86,3
3398,Hosa Road,1512.0,3,103.0,3
3399,Hosa Road,800.0,1,39.99,1
3400,Hosa Road,1726.0,3,81.99,3
3401,Hosa Road,1364.0,2,64.79,2
3402,Hosa Road,1016.0,2,45.0,2
3403,Hosa Road,1730.0,3,72.6,3
3404,Hosa Road,1360.0,2,77.61,2
3405,Hosa Road,1170.0,2,65.0,2
3406,Hosa Road,1161.0,2,55.15,2
3407,Hosa Road,1470.0,2,84.22,3
3408,Hosa Road,1513.0,3,103.0,3
3409,Hosa Road,1708.0,3,64.05,4
3410,Hosa Road,1161.0,2,48.75,2
3411,Hosa Road,1893.0,3,130.0,3
3412,Hosa Road,1541.0,3,69.61,3
3413,Hosa Road,1016.0,2,39.95,2
3414,Hosakerehalli,2378.0,3,262.0,3
3415,Hosakerehalli,2376.0,3,203.0,3
3416,Hosakerehalli,3205.0,5,380.0,4
3417,Hosakerehalli,3024.0,5,248.0,4
3418,Hosakerehalli,3024.0,5,350.0,4
3419,Hosakerehalli,2400.0,5,250.0,5
3420,Hosakerehalli,1817.0,4,153.0,3
3421,Hosakerehalli,1304.0,2,100.0,2
3422,Hosakerehalli,2480.0,3,245.0,3
3423,Hosakerehalli,925.0,2,46.5,2
3424,Hosakerehalli,2480.0,4,260.0,3
3425,Hosakerehalli,1596.0,3,79.8,3
3426,Hosakerehalli,1200.0,2,100.0,3
3427,Hosakerehalli,3205.0,4,300.0,4
3428,Hosakerehalli,3033.0,4,326.0,4
3429,Hosakerehalli,600.0,2,65.0,2
3430,Hosakerehalli,2480.0,4,265.0,3
3431,Hosakerehalli,925.0,2,46.25,2
3432,Hosakerehalli,2376.0,3,240.0,3
3433,Hosakerehalli,1500.0,6,145.0,5
3434,Hoskote,1250.0,3,50.0,3
3435,Hoskote,1225.0,3,40.0,3
3436,Hoskote,1740.0,3,60.0,3
3437,Hoskote,1170.0,2,45.0,2
3438,Hoskote,1250.0,3,29.0,3
3439,Hoskote,1200.0,3,57.0,3
3440,Hoskote,1069.0,2,38.0,3
3441,Hoskote,1095.0,2,33.6,2
3442,Hoskote,1695.0,3,50.0,3
3443,Hoskote,1065.0,2,31.5,2
3444,Hoskote,1395.0,2,63.0,3
3445,Hoskote,1065.0,2,28.5,2
3446,Hoskote,945.0,2,35.0,2
3447,Hoskote,1003.5,2,28.095,2
3448,Hoskote,1065.0,2,33.75,2
3449,Hoskote,509.0,1,23.0,1
3450,Hosur Road,1656.0,2,120.0,2
3451,Hosur Road,1194.0,2,69.0,2
3452,Hosur Road,1175.0,2,48.0,3
3453,Hosur Road,1145.0,2,60.0,3
3454,Hosur Road,3300.0,5,240.0,5
3455,Hosur Road,1510.0,2,105.0,3
3456,Hosur Road,1427.0,2,80.63,3
3457,Hosur Road,1508.0,2,110.0,3
3458,Hosur Road,460.0,1,21.0,1
3459,Hosur Road,1733.0,2,85.0,3
3460,Hosur Road,1179.0,2,49.0,2
3461,Hosur Road,950.0,2,60.0,2
3462,Hosur Road,1194.0,2,71.64,2
3463,Hosur Road,1766.0,3,130.0,3
3464,Hosur Road,1689.0,3,103.0,3
3465,Hosur Road,3600.0,5,180.0,5
3466,Hosur Road,1170.0,2,48.0,2
3467,Hosur Road,1250.0,2,55.0,2
3468,Hosur Road,1689.0,3,103.0,3
3469,Hosur Road,3000.0,4,160.0,4
3470,Hosur Road,2000.0,4,130.0,4
3471,Hosur Road,1250.0,2,65.0,2
3472,Hosur Road,1689.0,3,103.0,3
3473,Hosur Road,1250.0,2,50.0,3
3474,Hosur Road,1685.0,3,90.0,3
3475,Hosur Road,1223.0,2,93.0,2
3476,Hosur Road,1464.0,3,56.0,3
3477,Hosur Road,1919.0,3,117.0,3
3478,Hulimavu,1125.0,2,50.0,2
3479,Hulimavu,1242.0,2,51.0,2
3480,Hulimavu,1650.0,3,78.0,3
3481,Hulimavu,1823.0,3,100.0,3
3482,Hulimavu,1300.0,2,36.0,2
3483,Hulimavu,1080.0,2,43.2,2
3484,Hulimavu,1100.0,2,71.5,2
3485,Hulimavu,1758.0,3,65.0,3
3486,Hulimavu,688.0,1,50.0,1
3487,Hulimavu,1255.0,2,73.0,2
3488,Hulimavu,1200.0,4,75.0,4
3489,Hulimavu,1058.0,2,48.0,2
3490,Hulimavu,1375.0,2,80.0,2
3491,Hulimavu,1248.0,2,69.0,2
3492,Hulimavu,1818.0,3,135.0,3
3493,Hulimavu,1225.0,2,55.0,2
3494,Hulimavu,1255.0,2,74.0,2
3495,Hulimavu,1175.0,2,45.0,2
3496,Hulimavu,1255.0,2,69.0,2
3497,Hulimavu,1255.0,2,66.0,2
3498,Hulimavu,1127.0,2,65.0,2
3499,Hulimavu,1200.0,2,50.0,2
3500,Hulimavu,1450.0,3,72.0,3
3501,Hulimavu,1200.0,2,75.0,2
3502,Hulimavu,1559.6266939129125,2,46.0,2
3503,Hulimavu,1430.0,2,90.0,3
3504,Hulimavu,850.0,1,39.5,2
3505,Hulimavu,1000.0,2,45.0,2
3506,Hulimavu,1320.0,2,59.0,3
3507,Hulimavu,2000.0,4,100.0,4
3508,Hulimavu,3560.0,5,318.0,4
3509,Hulimavu,1011.0,2,38.0,2
3510,Hulimavu,1276.0,2,76.0,2
3511,Hulimavu,1500.0,2,90.0,2
3512,Hulimavu,1315.0,2,60.48,2
3513,Hulimavu,1021.0,2,76.0,2
3514,Hulimavu,581.0,1,29.0,1
3515,Hulimavu,935.0,2,45.0,2
3516,Hulimavu,1050.0,2,125.0,2
3517,Hulimavu,1320.0,2,65.0,3
3518,Hulimavu,1200.0,4,75.0,4
3519,Hulimavu,1260.0,2,82.0,3
3520,Hulimavu,450.0,1,20.0,1
3521,Hulimavu,1231.0,2,84.5,2
3522,Hulimavu,1916.0,2,150.0,3
3523,Hulimavu,1115.0,2,44.6,2
3524,ISRO Layout,4400.0,6,250.0,6
3525,ISRO Layout,1000.0,2,60.0,2
3526,ISRO Layout,1180.0,2,52.0,2
3527,ISRO Layout,1000.0,2,60.0,2
3528,ISRO Layout,1310.0,2,68.0,3
3529,ISRO Layout,4200.0,4,255.0,4
3530,ISRO Layout,1050.0,2,51.0,2
3531,ISRO Layout,1370.0,2,87.0,3
3532,ITPL,1200.0,3,56.12,3
3533,ITPL,1548.0,3,89.5,3
3534,ITPL,1200.0,3,68.4,3
3535,ITPL,1200.0,3,56.12,3
3536,ITPL,1200.0,3,56.12,3
3537,ITPL,1500.0,3,61.52,3
3538,ITPL,5667.5,5,300.0,4
3539,Iblur Village,3235.0,3,235.0,3
3540,Iblur Village,3596.0,5,290.0,4
3541,Iblur Village,1920.0,3,130.0,3
3542,Iblur Village,1995.0,3,135.0,3
3543,Iblur Village,3596.0,5,282.0,4
3544,Iblur Village,1918.0,3,129.0,3
3545,Iblur Village,3596.0,5,252.0,4
3546,Iblur Village,2100.0,4,145.0,3
3547,Iblur Village,1920.0,3,150.0,3
3548,Iblur Village,1920.0,3,130.0,3
3549,Iblur Village,1920.0,3,150.0,3
3550,Iblur Village,2000.0,4,138.0,3
3551,Iblur Village,3596.0,5,260.0,4
3552,Iblur Village,3596.0,5,279.0,4
3553,Iblur Village,2666.0,4,200.0,3
3554,Iblur Village,5384.0,5,420.0,5
3555,Iblur Village,3596.0,5,297.0,4
3556,Iblur Village,5515.0,6,425.0,5
3557,Iblur Village,1920.0,3,130.0,3
3558,Iblur Village,3596.0,4,268.0,4
3559,Iblur Village,3596.0,5,251.0,4
3560,Indira Nagar,2200.0,4,200.0,4
3561,Indira Nagar,1200.0,2,93.0,2
3562,Indira Nagar,1128.0,2,105.0,2
3563,Indira Nagar,2800.0,3,330.0,3
3564,Indira Nagar,1650.0,3,200.0,3
3565,Indira Nagar,1875.0,3,180.0,3
3566,Indira Nagar,1210.0,2,102.0,2
3567,Indira Nagar,1224.0,2,105.0,2
3568,Indira Nagar,2070.0,3,225.0,3
3569,Indira Nagar,500.0,1,70.0,1
3570,Indira Nagar,1400.0,2,168.0,2
3571,Indira Nagar,2400.0,4,525.0,4
3572,Indira Nagar,1407.0,3,120.0,3
3573,Indira Nagar,1145.0,2,100.0,2
3574,Indira Nagar,1470.0,2,170.0,2
3575,Indira Nagar,2700.0,3,324.0,3
3576,Indira Nagar,850.0,1,57.0,1
3577,Indira Nagar,3250.0,8,600.0,8
3578,Indira Nagar,2601.0,4,312.0,3
3579,Indira Nagar,1260.0,2,100.0,2
3580,Indira Nagar,1740.0,3,191.0,3
3581,Indira Nagar,1650.0,3,220.0,3
3582,Indira Nagar,1700.0,3,150.0,3
3583,Indira Nagar,3200.0,3,250.0,4
3584,Indira Nagar,1440.0,3,275.0,3
3585,Indira Nagar,1475.0,2,171.0,2
3586,Indira Nagar,3200.0,4,440.0,4
3587,Indira Nagar,4000.0,4,700.0,4
3588,Indira Nagar,850.0,1,60.0,1
3589,Indira Nagar,2400.0,4,405.0,4
3590,Indira Nagar,1800.0,5,350.0,5
3591,Indira Nagar,1500.0,3,120.0,3
3592,Indira Nagar,2200.0,3,160.0,3
3593,Indira Nagar,1650.0,3,200.0,3
3594,Indira Nagar,2800.0,4,365.0,4
3595,Indira Nagar,1260.0,2,120.0,2
3596,Indira Nagar,1149.0,2,130.0,2
3597,Indira Nagar,1650.0,3,150.0,3
3598,Indira Nagar,2400.0,6,475.0,6
3599,JP Nagar,1850.0,3,150.0,3
3600,JP Nagar,1000.0,2,35.0,2
3601,JP Nagar,5520.0,2,375.0,5
3602,JP Nagar,1100.0,2,70.0,2
3603,JP Nagar,940.0,2,49.0,2
3604,JP Nagar,2500.0,3,135.0,3
3605,JP Nagar,4624.5,4,314.5,4
3606,JP Nagar,1078.0,2,45.0,2
3607,JP Nagar,1050.0,1,44.0,1
3608,JP Nagar,1352.5,2,93.865,2
3609,JP Nagar,1200.0,2,62.0,2
3610,JP Nagar,1300.0,2,90.87,2
3611,JP Nagar,1315.0,2,85.4,3
3612,JP Nagar,1690.0,3,112.0,3
3613,JP Nagar,3000.0,4,140.0,4
3614,JP Nagar,3000.0,4,140.0,4
3615,JP Nagar,1300.0,2,109.0,2
3616,JP Nagar,3300.0,4,160.0,3
3617,JP Nagar,1150.0,2,49.9,3
3618,JP Nagar,750.0,1,52.5,1
3619,JP Nagar,1200.0,2,78.0,2
3620,JP Nagar,1850.0,2,110.0,3
3621,JP Nagar,1100.0,2,45.0,2
3622,JP Nagar,1197.0,2,47.88,2
3623,JP Nagar,2700.0,4,160.0,7
3624,JP Nagar,1500.0,2,82.0,3
3625,JP Nagar,1559.6266939129125,3,69.34,3
3626,JP Nagar,820.0,2,45.0,2
3627,JP Nagar,1750.0,3,123.0,3
3628,JP Nagar,2195.0,2,152.0,3
3629,JP Nagar,3496.5,2,237.5,3
3630,JP Nagar,1600.0,3,83.0,3
3631,JP Nagar,3000.0,3,150.0,4
3632,JP Nagar,2050.0,3,82.0,3
3633,JP Nagar,745.0,1,34.27,1
3634,JP Nagar,1800.0,6,68.0,6
3635,JP Nagar,1150.0,2,90.0,2
3636,JP Nagar,1450.0,2,55.0,3
3637,JP Nagar,1960.0,3,138.0,3
3638,JP Nagar,1500.0,2,87.0,4
3639,JP Nagar,1590.0,2,85.0,3
3640,JP Nagar,1250.0,2,60.0,2
3641,JP Nagar,1125.0,2,39.98,2
3642,JP Nagar,2400.0,3,196.0,3
3643,JP Nagar,1300.0,2,91.65,2
3644,JP Nagar,1107.0,2,57.0,2
3645,JP Nagar,1250.0,2,93.0,2
3646,JP Nagar,1500.0,2,108.0,3
3647,JP Nagar,1520.0,3,125.0,3
3648,JP Nagar,1405.0,2,99.0,2
3649,JP Nagar,1157.0,2,73.0,2
3650,JP Nagar,1500.0,2,82.0,3
3651,JP Nagar,1048.0,2,44.0,2
3652,Jakkur,1417.0,2,75.0,2
3653,Jakkur,1590.0,2,125.0,3
3654,Jakkur,1279.0,2,77.0,2
3655,Jakkur,1710.0,3,107.0,3
3656,Jakkur,1396.0,2,86.51,3
3657,Jakkur,1865.0,3,124.0,3
3658,Jakkur,1760.0,3,139.0,3
3659,Jakkur,1290.0,2,100.0,2
3660,Jakkur,1452.19,2,100.0,2
3661,Jakkur,1798.0,3,120.0,3
3662,Jakkur,1300.0,2,85.0,2
3663,Jakkur,1950.0,3,131.0,3
3664,Jakkur,1858.0,3,98.3,3
3665,Jakkur,1230.0,2,76.0,2
3666,Jakkur,1374.0,3,68.0,3
3667,Jakkur,1290.0,2,80.0,2
3668,Jakkur,1760.0,3,110.0,3
3669,Jakkur,2283.0,4,130.0,4
3670,Jakkur,1483.0,2,98.0,2
3671,Jakkur,1482.0,3,86.0,3
3672,Jakkur,1645.0,3,100.0,3
3673,Jakkur,1650.0,3,111.0,3
3674,Jakkur,1622.0,2,80.0,3
3675,Jakkur,2423.0,4,160.0,3
3676,Jakkur,2197.0,3,136.0,3
3677,Jakkur,1125.0,2,65.0,2
3678,Jakkur,1230.0,2,79.0,2
3679,Jakkur,1202.0,2,79.0,2
3680,Jakkur,1858.0,3,123.0,3
3681,Jakkur,3181.0,2,229.0,4
3682,Jakkur,1745.0,2,98.485,3
3683,Jakkur,1798.0,3,110.0,3
3684,Jakkur,1785.0,3,130.0,3
3685,Jakkur,1080.0,2,60.0,2
3686,Jakkur,1260.0,2,71.195,2
3687,Jakkur,1816.0,3,119.0,3
3688,Jakkur,1424.0,2,80.0,2
3689,Jakkur,1290.0,2,85.0,2
3690,Jakkur,1300.0,2,80.0,2
3691,Jakkur,1290.0,2,80.04,2
3692,Jakkur,1282.0,2,72.0,2
3693,Jakkur,1880.0,4,110.0,3
3694,Jakkur,1660.0,3,104.0,3
3695,Jakkur,1291.0,2,75.0,2
3696,Jakkur,1473.0,2,85.0,2
3697,Jakkur,1660.0,3,104.0,3
3698,Jakkur,1950.0,3,131.0,3
3699,Jakkur,1432.0,2,85.0,2
3700,Jakkur,1150.0,3,65.0,3
3701,Jakkur,1710.0,3,110.0,3
3702,Jalahalli,1400.0,3,77.0,3
3703,Jalahalli,2250.0,3,160.0,3
3704,Jalahalli,1694.0,2,125.0,2
3705,Jalahalli,1870.0,3,110.0,3
3706,Jalahalli,1400.0,1,80.0,2
3707,Jalahalli,1045.0,2,76.77,2
3708,Jalahalli,1615.0,3,89.75,3
3709,Jalahalli,2113.0,3,155.0,3
3710,Jalahalli,1932.0,4,135.0,3
3711,Jalahalli,1045.0,2,58.0,2
3712,Jalahalli,1200.0,4,90.0,4
3713,Jalahalli,1020.0,2,52.0,2
3714,Jalahalli,2384.0,4,165.0,3
3715,Jalahalli,790.0,2,49.5,2
3716,Jalahalli,1395.0,3,82.0,3
3717,Jalahalli,1770.0,3,100.0,3
3718,Jalahalli,1569.0,3,118.0,3
3719,Jalahalli,600.0,1,37.0,1
3720,Jalahalli,615.0,1,46.0,1
3721,Jalahalli,2404.0,3,138.0,3
3722,Jalahalli,905.0,2,55.0,2
3723,Jalahalli,1000.0,2,70.0,2
3724,Jalahalli,615.0,1,46.0,1
3725,Jalahalli,1704.0,3,94.36,3
3726,Jalahalli,1470.0,2,102.0,3
3727,Jalahalli,1244.0,2,88.0,2
3728,Jalahalli,1407.0,2,98.49,2
3729,Jalahalli,1200.0,2,66.0,1
3730,Jalahalli,1530.0,2,89.0,3
3731,Jalahalli,1045.0,2,76.77,2
3732,Jalahalli,1575.0,4,100.0,3
3733,Jalahalli,2086.0,3,160.0,3
3734,Jalahalli,980.0,2,60.0,3
3735,Jalahalli,1313.0,2,68.0,2
3736,Jalahalli,1881.0,3,115.0,3
3737,Jalahalli,1405.0,2,85.0,3
3738,Jalahalli East,750.0,1,40.0,1
3739,Jalahalli East,1260.0,2,60.0,3
3740,Jalahalli East,1020.0,2,58.0,2
3741,Jalahalli East,1020.0,2,42.48,2
3742,Jalahalli East,1475.0,3,96.0,3
3743,Jalahalli East,1300.0,2,63.0,3
3744,Jalahalli East,775.0,1,34.1,1
3745,Jalahalli East,1010.0,2,52.0,2
3746,Jalahalli East,1035.0,2,42.5,2
3747,Jalahalli East,1010.0,2,52.0,2
3748,Jalahalli East,1200.0,4,80.0,4
3749,Jalahalli East,1020.0,2,42.48,2
3750,Jigani,1252.0,3,55.0,3
3751,Jigani,918.0,2,52.0,2
3752,Jigani,918.0,2,48.0,2
3753,Jigani,924.0,2,65.0,2
3754,Jigani,1230.0,3,54.0,3
3755,Jigani,914.0,2,47.0,2
3756,Jigani,927.0,2,55.0,2
3757,Jigani,920.0,2,46.0,2
3758,Jigani,2400.0,4,130.0,3
3759,Jigani,918.0,2,45.0,2
3760,Jigani,918.0,2,63.2,2
3761,Jigani,933.0,2,43.0,2
3762,Jigani,918.0,2,55.0,2
3763,Jigani,2400.0,3,149.0,3
3764,Jigani,4303.5,2,226.0,4
3765,Jigani,937.0,2,44.0,2
3766,Jigani,1252.0,3,61.0,3
3767,Jigani,923.0,2,50.0,2
3768,Jigani,1250.0,3,58.0,3
3769,Jigani,1252.0,3,63.0,3
3770,Jigani,1221.0,3,72.0,3
3771,Jigani,918.0,2,49.0,2
3772,Jigani,1221.0,3,52.0,3
3773,Jigani,914.0,2,49.0,2
3774,Jigani,918.0,2,50.0,2
3775,Jigani,1200.0,3,65.0,3
3776,Jigani,914.0,2,55.0,2
3777,Jigani,1352.0,3,65.0,3
3778,Jigani,1230.0,3,60.0,3
3779,Jigani,1221.0,3,65.0,3
3780,Jigani,1221.0,3,75.0,3
3781,Jigani,1252.0,3,70.0,3
3782,Jigani,1221.0,3,65.0,3
3783,Jigani,1252.0,3,59.0,3
3784,Jigani,939.0,2,39.0,2
3785,Jigani,1221.0,3,70.0,3
3786,Jigani,1300.0,3,55.0,3
3787,Jigani,1231.0,3,58.0,3
3788,Jigani,943.0,2,48.0,2
3789,Jigani,918.0,2,56.0,2
3790,Jigani,1245.0,3,66.0,3
3791,Jigani,1221.0,3,65.0,3
3792,Jigani,943.0,2,49.5,2
3793,Judicial Layout,1300.0,3,64.0,3
3794,Judicial Layout,2070.0,3,162.0,3
3795,Judicial Layout,1700.0,3,155.0,3
3796,Judicial Layout,1100.0,2,53.0,3
3797,Judicial Layout,2330.0,3,94.71,4
3798,Judicial Layout,1165.0,2,49.61,2
3799,Judicial Layout,5400.0,4,700.0,5
3800,Judicial Layout,2400.0,4,350.0,4
3801,Judicial Layout,1500.0,3,162.0,4
3802,Judicial Layout,900.0,2,40.0,2
3803,Judicial Layout,1989.0,4,155.0,3
3804,KR Puram,1277.5,2,56.8,2
3805,KR Puram,930.0,2,39.0,2
3806,KR Puram,1155.0,2,42.74,2
3807,KR Puram,1225.0,2,46.55,2
3808,KR Puram,1100.0,2,47.0,2
3809,KR Puram,1200.0,2,71.0,2
3810,KR Puram,1455.0,3,46.0,3
3811,KR Puram,750.0,2,25.0,2
3812,KR Puram,1128.76,3,47.405,3
3813,KR Puram,1015.0,2,43.0,2
3814,KR Puram,1470.0,2,86.0,2
3815,KR Puram,714.0,1,28.0,1
3816,KR Puram,1142.0,2,51.0,2
3817,KR Puram,1115.0,2,33.45,2
3818,KR Puram,1021.0,2,48.0,2
3819,KR Puram,1559.0,3,69.315,3
3820,KR Puram,1035.0,2,40.5,2
3821,KR Puram,1550.0,2,71.0,2
3822,KR Puram,1192.5,2,51.22,2
3823,KR Puram,1100.0,2,46.0,2
3824,KR Puram,1290.0,2,49.02,2
3825,KR Puram,1100.0,2,43.0,2
3826,KR Puram,950.0,2,40.0,2
3827,KR Puram,1156.0,2,72.0,2
3828,KR Puram,1000.0,2,60.0,2
3829,KR Puram,1930.0,2,57.9,3
3830,KR Puram,1452.0,3,60.0,3
3831,KR Puram,1001.0,2,30.0,2
3832,KR Puram,750.0,2,40.0,2
3833,KR Puram,1462.5,2,62.81,3
3834,KR Puram,2000.0,6,85.0,6
3835,KR Puram,1000.0,2,44.5,2
3836,KR Puram,1200.0,2,47.0,2
3837,KR Puram,1200.0,1,65.0,2
3838,KR Puram,1583.0,2,70.445,3
3839,KR Puram,1076.0,2,67.0,2
3840,KR Puram,1140.0,2,43.32,2
3841,KR Puram,4300.0,6,175.0,6
3842,KR Puram,1200.0,2,42.0,2
3843,KR Puram,1430.0,2,61.0,3
3844,KR Puram,1040.0,2,50.0,2
3845,KR Puram,1200.0,4,83.0,4
3846,KR Puram,734.0,2,22.0,2
3847,KR Puram,1120.0,2,36.0,2
3848,KR Puram,1150.0,2,42.0,2
3849,KR Puram,4600.0,9,200.0,9
3850,KR Puram,1050.0,2,55.0,2
3851,KR Puram,1057.0,2,30.0,2
3852,KR Puram,1085.0,2,46.5,2
3853,KR Puram,1700.0,3,105.0,3
3854,KR Puram,1200.0,2,72.0,2
3855,KR Puram,3628.0,4,246.0,4
3856,KR Puram,2000.0,2,75.0,2
3857,KR Puram,1100.0,2,45.0,2
3858,KR Puram,1035.0,2,40.0,2
3859,KR Puram,1116.0,2,45.0,2
3860,KR Puram,1290.0,2,69.0,2
3861,KR Puram,1300.0,2,57.0,3
3862,KR Puram,866.28,2,36.38,2
3863,KR Puram,1096.0,2,43.0,2
3864,KR Puram,1204.0,2,58.0,2
3865,KR Puram,700.0,1,21.5,1
3866,KR Puram,1205.0,2,45.79,2
3867,KR Puram,1827.0,3,97.0,3
3868,KR Puram,1075.0,2,32.25,2
3869,KR Puram,1400.0,2,60.0,3
3870,KR Puram,1100.0,2,39.9,2
3871,KR Puram,2283.0,2,121.0,4
3872,KR Puram,2800.0,6,110.0,7
3873,KR Puram,1020.0,2,39.0,2
3874,KR Puram,1200.0,2,75.0,2
3875,KR Puram,1245.0,2,60.0,2
3876,Kadubeesanahalli,1665.0,3,70.0,3
3877,Kadubeesanahalli,1532.0,3,115.0,3
3878,Kadubeesanahalli,1545.0,2,66.0,3
3879,Kadubeesanahalli,1424.0,2,75.0,3
3880,Kadubeesanahalli,1257.0,2,93.0,2
3881,Kadubeesanahalli,1365.0,3,80.0,3
3882,Kadubeesanahalli,1257.0,2,105.0,2
3883,Kadubeesanahalli,1184.0,2,55.0,2
3884,Kadubeesanahalli,1185.0,2,55.0,2
3885,Kadubeesanahalli,1140.0,2,78.0,2
3886,Kadugodi,1260.0,2,54.0,3
3887,Kadugodi,1762.0,3,91.45,3
3888,Kadugodi,1198.0,2,58.0,2
3889,Kadugodi,1580.0,2,65.0,3
3890,Kadugodi,1890.0,4,127.0,3
3891,Kadugodi,3750.0,4,210.0,4
3892,Kadugodi,1762.0,3,110.0,3
3893,Kadugodi,1900.0,3,108.0,3
3894,Kadugodi,1314.0,2,68.2,2
3895,Kadugodi,1645.0,2,82.0,3
3896,Kadugodi,1100.0,2,45.0,2
3897,Kadugodi,1711.0,3,75.0,3
3898,Kadugodi,1314.0,2,78.0,2
3899,Kadugodi,1762.0,3,112.0,3
3900,Kadugodi,1314.0,2,83.0,2
3901,Kadugodi,925.0,1,40.7,1
3902,Kadugodi,1351.0,2,78.0,3
3903,Kadugodi,1010.0,2,50.0,2
3904,Kadugodi,1890.0,4,125.0,3
3905,Kadugodi,1152.0,2,61.0,2
3906,Kadugodi,1394.0,2,56.0,2
3907,Kadugodi,1762.0,3,112.0,3
3908,Kadugodi,1890.0,4,125.0,3
3909,Kadugodi,1430.0,2,55.0,3
3910,Kadugodi,3000.0,4,134.0,4
3911,Kadugodi,1614.0,2,59.0,3
3912,Kadugodi,1088.0,2,44.0,2
3913,Kadugodi,1875.0,2,110.0,3
3914,Kadugodi,1150.0,2,42.0,2
3915,Kadugodi,1762.0,3,109.0,3
3916,Kadugodi,1314.0,2,80.0,2
3917,Kadugodi,1196.0,2,60.0,2
3918,Kaggadasapura,1280.0,2,56.0,3
3919,Kaggadasapura,1275.0,2,52.0,2
3920,Kaggadasapura,2150.0,4,100.0,4
3921,Kaggadasapura,1150.0,2,42.0,2
3922,Kaggadasapura,1110.0,2,53.0,2
3923,Kaggadasapura,1060.0,2,48.0,2
3924,Kaggadasapura,1350.0,3,55.5,3
3925,Kaggadasapura,1063.0,2,42.0,2
3926,Kaggadasapura,1470.0,2,75.0,3
3927,Kaggadasapura,1615.0,3,58.0,3
3928,Kaggadasapura,1050.0,2,48.0,2
3929,Kaggadasapura,1132.0,2,42.0,2
3930,Kaggadasapura,1100.0,2,58.0,2
3931,Kaggadasapura,1325.0,2,50.0,2
3932,Kaggadasapura,1200.0,2,53.0,2
3933,Kaggadasapura,1035.0,2,45.5,2
3934,Kaggadasapura,1180.0,1,50.0,2
3935,Kaggadasapura,1140.0,2,46.0,2
3936,Kaggadasapura,1340.0,3,66.0,3
3937,Kaggadasapura,1256.0,2,50.0,3
3938,Kaggadasapura,1500.0,3,75.0,3
3939,Kaggadasapura,1215.0,2,43.0,2
3940,Kaggadasapura,1225.0,2,48.0,2
3941,Kaggadasapura,1805.0,2,75.0,3
3942,Kaggadasapura,1540.0,3,75.0,3
3943,Kaggadasapura,1240.0,2,45.0,2
3944,Kaggadasapura,1560.0,2,72.0,3
3945,Kaggadasapura,1240.0,2,58.58,2
3946,Kaggadasapura,1000.0,2,43.0,2
3947,Kaggadasapura,1225.0,2,48.0,2
3948,Kaggadasapura,960.0,2,45.0,2
3949,Kaggadasapura,775.0,2,29.5,2
3950,Kaggadasapura,1250.0,2,47.0,3
3951,Kaggadasapura,1455.0,3,75.0,3
3952,Kaggadasapura,1045.0,2,55.0,2
3953,Kaggadasapura,1495.0,3,60.0,3
3954,Kaggadasapura,1654.0,3,70.0,3
3955,Kaggadasapura,2150.0,4,90.0,4
3956,Kaggadasapura,1106.0,2,40.0,2
3957,Kaggadasapura,1485.0,2,70.0,3
3958,Kaggadasapura,1175.0,2,50.0,2
3959,Kaggadasapura,3000.0,4,130.0,4
3960,Kaggadasapura,1500.0,2,60.0,3
3961,Kaggadasapura,1105.0,2,39.5,2
3962,Kaggadasapura,1500.0,2,75.0,3
3963,Kaggadasapura,1400.0,2,68.0,3
3964,Kaggadasapura,1150.0,2,45.0,2
3965,Kaggalipura,1150.0,2,55.0,3
3966,Kaggalipura,700.0,1,38.0,1
3967,Kaggalipura,1210.0,2,58.0,3
3968,Kaggalipura,700.0,1,36.0,1
3969,Kaggalipura,950.0,2,48.0,2
